,Ticker,Date,Headline
2275,GOOG,"Wed, 20 Feb 2019 19:00:00 -0500",YouTube in damage-control mode as Advertisers halt spending
2276,AAPL,"Tue, 19 Feb 2019 19:00:00 -0500","Apple said to combine iPhone, iPad, Mac Apps by 2021"
2277,TSLA,"Tue, 19 Feb 2019 19:00:00 -0500",Wall Street is focusing too much on Tesla's production
2278,AMZN,"Tue, 19 Feb 2019 19:00:00 -0500",DOD contract paused for Amazon conflict probe
2279,TSLA,"Tue, 19 Feb 2019 19:00:00 -0500",Elon Musk revises Tesla's production forecast that was tweeted incorrectly
2280,GOOG,"Tue, 19 Feb 2019 19:00:00 -0500","Disney, Nestle.. pulling ads from YouTube"
2281,AAPL,"Tue, 19 Feb 2019 19:00:00 -0500",Cord-Cutting: Is it worth it?
2282,AMZN,"Tue, 19 Feb 2019 19:00:00 -0500",Cord-Cutting: Is it worth it?
2283,GOOG,"Tue, 19 Feb 2019 19:00:00 -0500",Cord-Cutting: Is it worth it?
2284,NFLX,"Tue, 19 Feb 2019 19:00:00 -0500",Cord-Cutting: Is it worth it?
2285,TSLA,"Tue, 19 Feb 2019 19:00:00 -0500",Tesla general counsel's departure adds to list of executive exits under Musk
2286,AMZN,"Tue, 19 Feb 2019 19:00:00 -0500",Here's how streaming service bundles may work
2287,NFLX,"Tue, 19 Feb 2019 19:00:00 -0500",Here's how streaming service bundles may work
2288,TSLA,"Tue, 19 Feb 2019 19:00:00 -0500",Tesla bear Gordon Johnson sees shares falling to $72
2289,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Amazon reportedly set to open dozens of grocery stores in the U.S.
2290,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Tesla shifts direction - closing retail stores
2291,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Tesla's decision to shutter stores is right move long term
2292,NFLX,"Thu, 28 Feb 2019 19:00:00 -0500",HBO chief Richard Plepler leaving as AT&T restructures
2293,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Grocery stores plunge on report Amazon launching grocery store chain
2294,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",SpaceX set for key test of Crew Dragon capsule
2295,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Amazon to open dozens of grocery stores across the country
2296,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Tesla introduces Model 3 for $35K
2297,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500","NY politicians, unions, CEOs sign open letter to Bezos"
2298,AAPL,"Thu, 28 Feb 2019 19:00:00 -0500","It's still a good time to be in tech, says analyst"
2299,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500","It's still a good time to be in tech, says analyst"
2300,FB,"Thu, 28 Feb 2019 19:00:00 -0500","It's still a good time to be in tech, says analyst"
2301,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Amazon partners with Livongo for blood-pressure monitor
2302,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Protests against Amazon HQ2 move to Virginia
2303,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Amazon Web Services CEO: Lowering Public Cloud Costs - Mad Money
2304,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500","Tesla rolling out less expensive Model 3, closes showrooms"
2305,AAPL,"Thu, 28 Feb 2019 19:00:00 -0500",What it would take for Apple shares to double
2306,AAPL,"Thu, 28 Feb 2019 19:00:00 -0500",Jim Cramer on FANG and the Retail Sector.
2307,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Jim Cramer on FANG and the Retail Sector.
2308,FB,"Thu, 28 Feb 2019 19:00:00 -0500",Jim Cramer on FANG and the Retail Sector.
2309,GOOG,"Thu, 28 Feb 2019 19:00:00 -0500",Jim Cramer on FANG and the Retail Sector.
2310,NFLX,"Thu, 28 Feb 2019 19:00:00 -0500",Jim Cramer on FANG and the Retail Sector.
2311,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500","Tesla Bear Johnson warns ""Demand Problem"" may be behind changes"
2312,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Tesla releases Model 3; Gap plans to close hundreds of stores
2313,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",How Gov. Cuomo is trying to bring HQ2 back
2314,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500","Tesla won't be able to shift sales entirely online, says former GM executive"
2315,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Anti-Amazon protests errupt throughout the country
2316,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500","Tesla ""Ripping the Band-Aid Off"" in move to online sales, Ives says"
2317,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Oppenheimer analyst on Tesla $35K Model 3: This is a milestone for the industry
2318,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500","Tesla shifts to online sales, lowers price of Model 3"
2319,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Here’s everything that just happened at Tesla
2320,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Tesla's new online-only model faces challenges
2321,MSFT,"Thu, 28 Feb 2019 19:00:00 -0500",Market high stocks: 6 trades
2322,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500","Sandy Munro says Tesla isn't a car company, it's a Cult"
2323,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Wall Street analysts mixed on tesla model 3 announcement
2324,NFLX,"Thu, 28 Feb 2019 19:00:00 -0500",OTT video outlook as Disney+ set to further erode Pay TV bundle
2325,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500","Amazon's plan to open grocery stores is a ""Great Bet"""
2326,AAPL,"Thu, 28 Feb 2019 19:00:00 -0500","Apple CEO Tim Cook faces tough privacy, political questions from investors"
2327,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",Rep. Meeks: An overwhelming majority of New Yorkers want Amazon in NYC
2328,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Tesla will go bankrupt: Muddy Waters Research's CIO
2329,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500","Lebeau: Auto sales down 4 percent, lowest since August 2017"
2330,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Another wild week for Tesla's Elon Musk
2331,AAPL,"Thu, 28 Feb 2019 19:00:00 -0500",What Tim Cook Told Shareholders at Apple's Annual Meeting
2332,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Tesla looks to cut costs with layoffs and shift to online sales
2333,AMZN,"Thu, 28 Feb 2019 19:00:00 -0500",New Amazon grocery stores wouldn't be revolutionary immediately
2334,TSLA,"Thu, 28 Feb 2019 19:00:00 -0500",Gasparino on the future of Tesla
2335,AAPL,"Thu, 28 Feb 2019 19:00:00 -0500","This is why Apple investors are focused on services, says research analyst"
2336,TSLA,"Wed, 27 Feb 2019 19:00:00 -0500",What's important for investors as Tesla controversy continues with SEC
2337,AMZN,"Wed, 27 Feb 2019 19:00:00 -0500",Amazon addresses fake listings; Lays launches music-inspired chips
2338,MSFT,"Wed, 27 Feb 2019 19:00:00 -0500",ETF Spotlight: Tech software stocks surge
2339,AMZN,"Wed, 27 Feb 2019 19:00:00 -0500",Amazon cracking down on fake products
2340,GOOG,"Wed, 27 Feb 2019 19:00:00 -0500",YouTube bans comments on videos with minors
2341,TSLA,"Wed, 27 Feb 2019 19:00:00 -0500",Elon Musk changes his name to Elon Tusk
2342,AAPL,"Wed, 27 Feb 2019 19:00:00 -0500",Neuberger's flax sees opportunities in Tech despite headwinds
2343,AMZN,"Wed, 27 Feb 2019 19:00:00 -0500",Neuberger's flax sees opportunities in Tech despite headwinds
2344,FB,"Wed, 27 Feb 2019 19:00:00 -0500",Neuberger's flax sees opportunities in Tech despite headwinds
2345,NFLX,"Wed, 27 Feb 2019 19:00:00 -0500",Neuberger's flax sees opportunities in Tech despite headwinds
2346,GOOG,"Wed, 27 Feb 2019 19:00:00 -0500",Neuberger's flax sees opportunities in Tech despite headwinds
2347,TSLA,"Wed, 27 Feb 2019 19:00:00 -0500","Elon Musk launches $35,000 Tesla Model 3"
2348,TSLA,"Wed, 27 Feb 2019 19:00:00 -0500","Tesla launches $35K Model 3 with shorter range, new interior"
2349,AMZN,"Thu, 07 Mar 2019 21:18:51 -0500",Amazon's Dash Button Is Dead
2350,AAPL,"Thu, 07 Mar 2019 20:24:56 -0500",Apple Setting Up Shop Close to Qualcomm
2351,AMZN,"Thu, 07 Mar 2019 20:12:00 -0500","Amazon's new Health care ""Heaven"""
2352,GOOG,"Thu, 07 Mar 2019 19:45:01 -0500",How Much Is YouTube Worth to Alphabet?
2353,FB,"Thu, 07 Mar 2019 19:39:04 -0500","Facebook Is Missing a Big Opportunity With Messaging, BTIG Analyst Says"
2354,FB,"Thu, 07 Mar 2019 18:22:55 -0500",Facebook won't show content containing vaccine misinformation
2355,FB,"Thu, 07 Mar 2019 17:12:02 -0500",Zuckerberg has given us no reason to believe him
2356,TSLA,"Thu, 07 Mar 2019 17:11:21 -0500",Tesla enters into agreement with Chinese lenders for Shanghai Gigafactory
2357,MSFT,"Thu, 07 Mar 2019 16:25:54 -0500",Microsoft is getting close to its goal of 1 billion Windows 10 devices
2358,AAPL,"Thu, 07 Mar 2019 16:16:16 -0500",Longtime Apple critic gives credit where credit is due
2359,TSLA,"Thu, 07 Mar 2019 16:10:12 -0500",Elon Musk asks Pentagon for his security clearance back during review of pot-smoking incident
2360,AMZN,"Thu, 07 Mar 2019 16:02:42 -0500","Top Research Reports for Amazon, Berkshire Hathaway & Thermo Fisher"
2361,TSLA,"Thu, 07 Mar 2019 15:44:43 -0500",Pentagon Said to Review Elon Musk's Federal Security Clearance
2362,FB,"Thu, 07 Mar 2019 15:40:33 -0500",Why did Facebook lose an estimated 15 million users in the past two years?
2363,FB,"Thu, 07 Mar 2019 15:09:18 -0500","Facebook has a 'privacy focused vision,' says Mark Zuckerberg"
2364,AAPL,"Thu, 07 Mar 2019 14:37:35 -0500",President Trump calls Apple CEO Cook 'Tim Apple'
2365,FB,"Thu, 07 Mar 2019 14:23:38 -0500",Jim Cramer on Facebook
2366,AMZN,"Thu, 07 Mar 2019 13:24:34 -0500",Amazon's Third-Party Marketplace Is Worth Twice as Much as Its Own Retail Operations
2367,NFLX,"Thu, 07 Mar 2019 12:41:14 -0500",Stock Market News: Netflix Subscribers Seen Soaring; H&R Block Deals With Tax Delays
2368,FB,"Thu, 07 Mar 2019 12:25:00 -0500",Why this expert says Facebook needs to focus on Instagram
2369,TSLA,"Thu, 07 Mar 2019 11:54:31 -0500",Today's Pickup: Tesla's New Charging Stations Can Charge Cars In Around 15 Minutes
2370,FB,"Thu, 07 Mar 2019 11:40:38 -0500",Facebook pivots to privacy after numerous scandals
2371,FB,"Thu, 07 Mar 2019 11:04:10 -0500",Facebook's Zuckerberg Presents 'Privacy-Focused Vision'
2372,FB,"Thu, 07 Mar 2019 10:34:21 -0500",Zuckerberg trying to reverse Facebook's negative public image with privacy push?
2373,FB,"Thu, 07 Mar 2019 10:07:37 -0500",Facebook CEO Mark Zuckerberg's privacy pledge raising more questions than answers?
2374,AMZN,"Wed, 06 Mar 2019 22:33:07 -0500",Why Amazon's New Grocery Ambitions Could Be a Mistake
2375,TSLA,"Wed, 06 Mar 2019 22:28:22 -0500",Did Audi Just Disrupt Tesla's Model Y?
2376,TSLA,"Wed, 06 Mar 2019 22:09:27 -0500","Demand for Tesla's ""Impressive"" Model 3 Will Be There, Tigress CIO Says"
2377,TSLA,"Wed, 06 Mar 2019 20:44:06 -0500",Buying More Tesla For My Bear Market Portfolio
2378,NFLX,"Wed, 06 Mar 2019 20:40:59 -0500",AT&T Wants to Take the Fight to Netflix -- But Is It Sacrificing Its Greatest Weapon?
2379,AMZN,"Wed, 06 Mar 2019 20:33:19 -0500",Amazon's Move Into Physical Retail Threatens Walgreens Boots Alliance The Most
2380,TSLA,"Wed, 06 Mar 2019 20:31:55 -0500",Tesla's Problems In China Highlight Its Biggest Threat: Negative Working Capital
2381,AAPL,"Wed, 06 Mar 2019 20:17:45 -0500",What's The Revenue Potential For Apple's Proposed Credit Card With Goldman?
2382,AMZN,"Wed, 06 Mar 2019 20:01:17 -0500",Stock Market Today: Amazon Closes Its Pop-Up Stores
2383,AMZN,"Wed, 06 Mar 2019 19:56:30 -0500",Amazon And Tesla Change Business Models
2384,TSLA,"Wed, 06 Mar 2019 19:56:30 -0500",Amazon And Tesla Change Business Models
2385,FB,"Wed, 06 Mar 2019 19:39:08 -0500","Facebook Privacy Battle Will Center on Messaging, Activate CEO Says"
2386,FB,"Wed, 06 Mar 2019 19:27:50 -0500","Final Trade: Starbucks, Facebook, XOP & Zynga"
2387,AAPL,"Wed, 06 Mar 2019 18:43:27 -0500",Stocks set for new heights: Apple?
2388,FB,"Wed, 06 Mar 2019 18:36:56 -0500","These three stocks are gearing up for a big breakout: Microsoft, Facebook & Bank of America"
2389,MSFT,"Wed, 06 Mar 2019 18:36:56 -0500","These three stocks are gearing up for a big breakout: Microsoft, Facebook & Bank of America"
2390,AAPL,"Tue, 05 Mar 2019 19:00:00 -0500","Kids should be proficient in coding by the time they graduate, says Apple CEO Tim Cook"
2391,TSLA,"Tue, 05 Mar 2019 19:00:00 -0500",Tesla's China profit potential in doubt: Morgan Stanley
2392,AMZN,"Tue, 05 Mar 2019 19:00:00 -0500",Amazon-Berkshire-JPMorgan Health Venture to be called Haven
2393,TSLA,"Tue, 05 Mar 2019 19:00:00 -0500","Investors would not want to remove Elon Musk as CEO of Tesla, says managing director"
2394,FB,"Tue, 05 Mar 2019 19:00:00 -0500",Facebook to allow users to message across different apps
2395,TSLA,"Tue, 05 Mar 2019 19:00:00 -0500","Bulls and bears agree Tesla has an Elon Musk premium, says WSJ reporter"
2396,TSLA,"Tue, 05 Mar 2019 19:00:00 -0500",Survey finds only 56% of Tesla and SpaceX employees are confident in Elon Musk
2397,TSLA,"Tue, 05 Mar 2019 19:00:00 -0500","Elon Musk tweets about Tesla truck that may be ""too futuristic"""
2398,AMZN,"Tue, 05 Mar 2019 19:00:00 -0500",Alexandria Ocasio-Cortez backtracks on Amazon Deal
2399,AMZN,"Tue, 05 Mar 2019 19:00:00 -0500","I wanted Amazon HQ2 deal to be inclusive, says Rep. Greg Meeks"
2400,FB,"Tue, 05 Mar 2019 19:00:00 -0500",Teen takes on Facebook over spread of vaccination myths
2401,GOOG,"Thu, 14 Mar 2019 20:00:00 -0400",The first beta for Android Q is here
2402,FB,"Thu, 14 Mar 2019 18:35:40 -0400",Facebook Chief Product Officer and WhatsApp VP leaving
2403,FB,"Thu, 14 Mar 2019 18:02:25 -0400",Facebook's Chief Product Officer to Leave Company
2404,TSLA,"Thu, 14 Mar 2019 17:44:19 -0400",Tesla shares rise as company appoints new CFO
2405,FB,"Thu, 14 Mar 2019 17:26:03 -0400",Facebook's Chief Product Officer Chris Cox to leave company
2406,FB,"Thu, 14 Mar 2019 17:25:15 -0400","Facebook tempting fate with data deals, says former federal prosecutor"
2407,TSLA,"Thu, 14 Mar 2019 16:41:38 -0400","Demand is weak, but Tesla still has best product offering: JMP analyst"
2408,AAPL,"Thu, 14 Mar 2019 16:33:17 -0400",Why this research analyst made the bullish call on Apple
2409,FB,"Thu, 14 Mar 2019 16:30:42 -0400",Judge Napolitano's take on college admissions scandal and Facebook investigation
2410,FB,"Thu, 14 Mar 2019 16:29:47 -0400","Facebook's fundamentals in tact despite scandals, says CFRA's Scott Kessler"
2411,TSLA,"Thu, 14 Mar 2019 15:34:10 -0400","'Elon Musk is difficult,' says former SpaceX employee"
2412,FB,"Thu, 14 Mar 2019 15:33:09 -0400",Watch CNBC's exclusive interview with former Twitter CEO Dick Costolo
2413,FB,"Thu, 14 Mar 2019 15:30:09 -0400",Stock Market News: Facebook Takes Hits on 2 Fronts; Tesla Readies Model Y
2414,TSLA,"Thu, 14 Mar 2019 15:30:09 -0400",Stock Market News: Facebook Takes Hits on 2 Fronts; Tesla Readies Model Y
2415,AAPL,"Thu, 14 Mar 2019 15:17:56 -0400",Analyst: Video Service Highlights Apple's 'Law Of Large Numbers Problem'
2416,AAPL,"Thu, 14 Mar 2019 15:02:44 -0400",Here's Why Apple's iPhone Price Cuts in China Might Not Be Working
2417,AMZN,"Thu, 14 Mar 2019 15:02:17 -0400",Amazon Moves to Make Retail a Profit Center
2418,AAPL,"Thu, 14 Mar 2019 14:54:14 -0400",Apple Stock: Headed to $215?
2419,AAPL,"Thu, 14 Mar 2019 14:43:04 -0400",Morgan Stanley on Apple: Early Signs of iPhone Stabilizing in China
2420,AAPL,"Thu, 14 Mar 2019 14:24:10 -0400",Apple to hold its annual developers conference from June 3 to 7
2421,FB,"Thu, 14 Mar 2019 14:19:24 -0400",Jim Cramer Breaks Down Facebook
2422,NFLX,"Thu, 14 Mar 2019 14:01:10 -0400",The Average U.S. Millennial Watches More Netflix Than TV
2423,NFLX,"Thu, 14 Mar 2019 13:44:25 -0400",How Does Netflix Make Money?
2424,NVDA,"Thu, 14 Mar 2019 13:38:03 -0400",Pro: Nvidia's Stock At A Tipping Point
2425,AMZN,"Thu, 14 Mar 2019 13:15:51 -0400",Citadel's Griffin Says Amazon Opting Out of New York Is 'Heartbreaking'
2426,FB,"Thu, 14 Mar 2019 13:14:42 -0400",Feds conducting criminal investigating into Facebook over data sharing
2427,AAPL,"Thu, 14 Mar 2019 13:11:01 -0400",The Apple Watch Is Proving To Be A Big Deal
2428,TSLA,"Thu, 14 Mar 2019 13:05:42 -0400",Tesla unveils Model Y
2429,TSLA,"Thu, 14 Mar 2019 13:03:13 -0400",Reports Elon Musk tried to silence a whistleblower
2430,FB,"Thu, 14 Mar 2019 12:44:08 -0400",Report: Facebook Under Criminal Investigation
2431,AAPL,"Thu, 14 Mar 2019 12:42:27 -0400",4 Reasons Morgan Stanley Loves Apple
2432,AAPL,"Thu, 14 Mar 2019 12:41:07 -0400","Cowen Initiates Apple At Outperform, Says Services EPS Can Double By 2021"
2433,NFLX,"Thu, 14 Mar 2019 12:35:57 -0400","Can Netflix End DIS, CMCSA & VIAB's Theater Dominance?"
2434,AAPL,"Thu, 14 Mar 2019 12:31:20 -0400",Apple is expected to reveal its new iPhone and Mac software on June 3
2435,GOOG,"Thu, 14 Mar 2019 12:25:42 -0400",Alphabet Cybersecurity Startup May Pressure Data Analytics Firms
2436,FB,"Thu, 14 Mar 2019 12:23:59 -0400",ETF Spotlight: Tech sector on pace for fourth straight day of gains
2437,AAPL,"Thu, 14 Mar 2019 12:21:41 -0400",Apple Scores Fresh Buy Rating As Services Seen Driving Growth
2438,FB,"Thu, 14 Mar 2019 12:12:19 -0400",Facebook Staring Down US Probe of Data Deals
2439,TSLA,"Thu, 14 Mar 2019 11:15:11 -0400","Tesla names new CFO, chief accounting officer; stock gains"
2440,AAPL,"Thu, 14 Mar 2019 11:13:14 -0400",Apple stock gains after Morgan Stanley sees signs of iPhone stabilization in China
2441,TSLA,"Thu, 14 Mar 2019 11:11:19 -0400","Tesla's Model Y sales goals 'aggressive,' analyst says"
2442,AMZN,"Thu, 14 Mar 2019 11:06:07 -0400",Amazon just launched a private label beauty line founded by Latvian models
2443,AMZN,"Thu, 14 Mar 2019 11:03:00 -0400",Is Amazon a friend or foe of the auto industry? Morgan Stanley isn't sure
2444,FB,"Thu, 14 Mar 2019 11:00:02 -0400","Facebook has been down for an hour, Instagram and Whatsapp also affected"
2445,AAPL,"Thu, 14 Mar 2019 10:56:58 -0400",Why Alan Patricof treats big tech stocks as utilities
2446,AMZN,"Thu, 14 Mar 2019 10:56:58 -0400",Why Alan Patricof treats big tech stocks as utilities
2447,FB,"Thu, 14 Mar 2019 10:56:58 -0400",Why Alan Patricof treats big tech stocks as utilities
2448,NFLX,"Thu, 14 Mar 2019 10:56:58 -0400",Why Alan Patricof treats big tech stocks as utilities
2449,AMZN,"Thu, 14 Mar 2019 10:54:05 -0400","Everything we know about Haven, the Amazon joint venture to revamp health care"
2450,FB,"Thu, 14 Mar 2019 10:49:26 -0400",Facebook faces criminal probe into data deals: NYT
2451,AMZN,"Thu, 14 Mar 2019 10:43:02 -0400",Amazon has a cost-cutting plan for the boom-and-bust oil business
2452,MSFT,"Thu, 14 Mar 2019 10:23:43 -0400",Microsoft's HoloLens 2 headset is smarter and more comfortable than its predecessor
2453,AAPL,"Thu, 14 Mar 2019 10:21:53 -0400","The iPhone's steady cash flow makes Apple more like a safe bond than a stock, Cowen says"
2454,TSLA,"Thu, 14 Mar 2019 10:19:21 -0400",Tesla's Kirkhorn takes over as CFO. Corporate Controller Taneja promoted to Chief Accounting Officer
2455,AMZN,"Thu, 21 Mar 2019 19:27:14 -0400",Amazon Said to Launch Video Ads on Smartphone Apps
2456,FB,"Thu, 21 Mar 2019 19:07:46 -0400",Facebook Discloses Flaw That Made Users' Passwords Visible to Employees
2457,TSLA,"Thu, 21 Mar 2019 18:25:00 -0400",Read Elon Musk's email urging Tesla employees to help with deliveries
2458,AAPL,"Thu, 21 Mar 2019 18:04:14 -0400",iPad Mini gets high marks but not cheap
2459,GOOG,"Thu, 21 Mar 2019 17:49:00 -0400",Child abuse charges against YouTube channel's mom underscore lack of oversight for kids
2460,AAPL,"Thu, 21 Mar 2019 16:17:00 -0400",Apple's stock is on a tear as it builds suspense for its upcoming event with a product launch spree
2461,AAPL,"Thu, 21 Mar 2019 15:34:11 -0400","AirPods 2, new iPads, iMacs and more"
2462,FB,"Thu, 21 Mar 2019 15:29:52 -0400",Here's how to delete your Facebook account
2463,FB,"Thu, 21 Mar 2019 13:54:43 -0400","Millions of Facebook, Instagram passwords exposed internally, company says"
2464,AAPL,"Thu, 21 Mar 2019 13:26:00 -0400","Apple shares surge to 4-month high, as stock chart points to growing investor confidence"
2465,GOOG,"Thu, 21 Mar 2019 13:25:38 -0400","Did Alphabet Just Invest in ""the Next NVIDIA""?"
2466,AAPL,"Thu, 21 Mar 2019 13:05:22 -0400",Apple Stock Upgraded: What You Need to Know
2467,AAPL,"Thu, 21 Mar 2019 13:00:00 -0400",Can Apple Solve These Consumer Frustrations With Video Streaming?
2468,NVDA,"Thu, 21 Mar 2019 12:31:00 -0400",Why NVIDIA Jumped Today
